2017-09-15 11:51:18:598;	-0.003848237276561346;	0.03228441150379312;	0.8095818747689775;	-0.0023696289062499973;	-0.0035336914062499974;	1.00389111328125
2017-09-15 11:51:19:605;	-0.020795056183771036;	-0.0072842889583542465;	0.8387479013843591;	-0.0026137695312499973;	-0.0025571289062499974;	0.99607861328125
2017-09-15 11:51:20:625;	-0.02096984125435615;	-0.07666003022113224;	0.8334234030766635;	0.0032456054687500027;	-0.0015805664062499974;	1.00511181640625
2017-09-15 11:51:21:626;	0.03955814575145412;	-0.04500658425201859;	0.8352943436920455;	0.005931152343750003;	0.0074526367187500026;	0.99485791015625
2017-09-15 11:51:22:680;	-0.014858436563239494;	-0.017402364181737615;	0.8526891304612734;	0.0017807617187500027;	0.0057436523437500026;	1.00218212890625
2017-09-15 11:51:23:700;	-0.007395414340033244;	-0.037713171409119436;	0.8547227769228103;	-0.0035903320312499973;	0.0008608398437500026;	1.00291455078125
2017-09-15 11:51:24:720;	0.02143333858628292;	-0.011187218348336992;	0.860768903076653;	0.0010483398437500027;	0.0054995117187500026;	0.99705517578125
2017-09-15 11:51:25:736;	0.006814133962212299;	-0.02023330739003388;	0.8763765586151112;	0.0010483398437500027;	0.00037255859375000255;	0.99241650390625
2017-09-15 11:51:26:776;	0.010608946801194622;	-0.03931954536219222;	0.8642572367689536;	0.0025131835937500027;	0.00037255859375000255;	0.99583447265625
2017-09-15 11:51:27:828;	-0.009249951631668604;	-0.00657000510774941;	0.8722625121535657;	0.0005600585937500027;	0.00012841796875000255;	1.00096142578125
2017-09-15 11:51:28:841;	-0.02373362284698065;	-0.024089935032103257;	0.883225488922793;	0.007640136718750003;	0.0018374023437500026;	1.00071728515625
2017-09-15 11:51:29:874;	-0.01003443682810081;	-0.01455571902159632;	0.9013150267689437;	0.0015366210937500027;	-0.0018247070312499974;	0.99778759765625
2017-09-15 11:51:30:891;	-0.05622824030535488;	0.00402937866815777;	0.9126629809227867;	-0.0021254882812499973;	-0.0052426757812499974;	0.99192822265625
2017-09-15 11:51:31:923;	-0.01691062374640379;	-0.026704666355199025;	0.8967002110766301;	-0.0011489257812499973;	0.0018374023437500026;	1.00486767578125
2017-09-15 11:51:32:954;	-0.029640516329343156;	-0.04499190535247555;	0.9138258123073961;	0.009837402343750003;	-0.00035986328124999745;	0.99803173828125
2017-09-15 11:51:33:955;	0.0029201839084670566;	-0.057846700262778106;	0.9055812144612394;	-0.0023696289062499973;	-0.0015805664062499974;	0.99754345703125
2017-09-15 11:51:34:982;	-0.016471140357944763;	-0.03653344567292979;	0.9079465984612365;	0.0020249023437500027;	0.0015932617187500026;	0.99412548828125
2017-09-15 11:51:35:993;	-0.005492492264460736;	-0.014480796933838743;	0.9168752223073869;	-0.0021254882812499973;	-0.0020688476562499974;	0.99852001953125
2017-09-15 11:51:37:029;	0.007377818687700421;	-0.02868187166507069;	0.9425920904612295;	0.0017807617187500027;	0.0059877929687500026;	0.99607861328125
2017-09-15 11:51:38:067;	-0.046487925956562016;	-0.10010381936251;	0.9537553749227636;	0.0027573242187500027;	0.0033022460937500026;	1.00218212890625
2017-09-15 11:51:39:082;	-0.045806824667059425;	-0.015876663913729935;	0.9678450847689143;	0.0008041992187500027;	0.0045229492187500026;	1.00169384765625
2017-09-15 11:51:40:094;	-0.01197288664457383;	-0.020837110145733397;	0.9470592923073724;	0.0025131835937500027;	-0.00011572265624999745;	1.00926220703125
2017-09-15 11:51:41:121;	0.01073784714808849;	-0.013893567674374005;	0.9371902690766002;	0.0027573242187500027;	0.0045229492187500026;	1.00144970703125
2017-09-15 11:51:42:152;	0.0023732347955911777;	-0.00022782803913652162;	0.9523597073842882;	0.0015366210937500027;	0.0006166992187500026;	1.00560009765625
2017-09-15 11:51:43:180;	-0.017730238920528982;	-0.02593765891806635;	0.955294738461208;	0.005687011718750003;	0.0067202148437500026;	0.99241650390625
2017-09-15 11:51:44:215;	-0.03787773221519648;	-0.011978376320234975;	0.9663265930765894;	0.0005600585937500027;	0.0013491210937500026;	0.99021923828125
2017-09-15 11:51:45:250;	-0.01764560906972551;	-0.01340156450627485;	0.9700096150765859;	0.0020249023437500027;	0.0033022460937500026;	0.99998486328125
2017-09-15 11:51:46:254;	-0.029240241084256054;	0.009404953746116697;	0.9660310444611984;	0.003978027343750003;	-0.0023129882812499974;	1.00364697265625
2017-09-15 11:51:47:269;	-0.018685412887957685;	-0.050421912180007904;	0.9696798041535036;	0.008860839843750003;	-0.0006040039062499974;	0.99192822265625
2017-09-15 11:51:48:289;	0.01188851372343331;	-0.03814106495031326;	0.9818602650765762;	0.0025131835937500027;	0.0020815429687500026;	0.99876416015625
2017-09-15 11:51:49:328;	-0.02825084878073823;	-0.019727989826991275;	0.980410490768881;	-0.0016372070312499973;	-0.0023129882812499974;	0.99559033203125
2017-09-15 11:51:50:345;	-0.021006118593779325;	-0.03048828351674055;	0.9891544449227244;	0.0005600585937500027;	-0.0010922851562499974;	0.99876416015625
2017-09-15 11:51:51:390;	-0.012220707431703299;	-0.0450473701955606;	1.0025211139996448;	0.0034897460937500027;	0.0013491210937500026;	0.99607861328125
2017-09-15 11:51:52:420;	0.05360898163915342;	-0.0048915780076999715;	1.0064107695381028;	0.0008041992187500027;	0.0008608398437500026;	1.00169384765625
2017-09-15 11:51:53:443;	-0.014252000257722025;	-0.05726751009604131;	1.0145694386150221;	0.0022690429687500027;	0.00012841796875000255;	0.99632275390625
2017-09-15 11:51:54:484;	-0.03708481781390431;	-0.015178331886294917;	1.0408872298457872;	0.0025131835937500027;	0.0037905273437500026;	1.00462353515625
2017-09-15 11:51:55:512;	0.00014673316517254894;	-0.020014684797148224;	1.0691924599996288;	0.005931152343750003;	-0.0020688476562499974;	1.00120556640625
2017-09-15 11:51:56:549;	-0.00476336689650633;	-0.02493373608779717;	1.0822743055380863;	-0.0018813476562499973;	0.0025698242187500026;	1.00169384765625
2017-09-15 11:51:57:576;	-0.01801711099163074;	-0.011783164982717764;	1.0925738072303903;	0.003978027343750003;	0.00012841796875000255;	1.00071728515625
2017-09-15 11:51:58:588;	-0.028935612019443308;	-0.052063572079921995;	1.0853620238457724;	0.004222167968750003;	-0.0057309570312499974;	1.00120556640625
2017-09-15 11:51:59:610;	-0.02952732220050111;	-0.026774579391734672;	1.0810014621534605;	0.003978027343750003;	-0.0010922851562499974;	0.99290478515625
2017-09-15 11:52:00:617;	-0.010799954436829563;	-0.025922670845359076;	1.1002772081534573;	-0.0013930664062499973;	-0.0010922851562499974;	0.99949658203125
2017-09-15 11:52:01:632;	-0.04551090682938558;	-0.01631959825056727;	1.1303852075380683;	0.0012924804687500027;	-0.0020688476562499974;	0.98924267578125
2017-09-15 11:52:02:651;	-0.023411609639730616;	-0.013808187681813508;	1.152950392461142;	0.0008041992187500027;	-0.0018247070312499974;	0.99803173828125
2017-09-15 11:52:03:666;	0.008415650755722493;	-0.008594525120392748;	1.15381346876883;	0.0022690429687500027;	0.0006166992187500026;	0.99705517578125
2017-09-15 11:52:04:728;	-0.034611011144762734;	-0.029832775525034938;	1.1543072056919041;	-0.0018813476562499973;	0.0006166992187500026;	1.00315869140625
2017-09-15 11:52:05:761;	-0.026640977110092123;	-0.016939499281067156;	1.1732824901534382;	0.0010483398437500027;	-0.00035986328124999745;	0.99632275390625
2017-09-15 11:52:06:780;	-0.042274910939260994;	-0.07107212814036205;	1.1984829510765123;	0.0005600585937500027;	-0.0035336914062499974;	0.99754345703125
2017-09-15 11:52:07:821;	-0.01956840246013677;	-0.058839899505180565;	1.217104534153431;	0.0025131835937500027;	0.00037255859375000255;	0.99510205078125
2017-09-15 11:52:08:846;	-0.011704058711285466;	-0.020943405013771843;	1.2355946873841972;	-0.005299316406249997;	0.0013491210937500026;	1.00022900390625
2017-09-15 11:52:09:866;	-0.033335222935927514;	-0.06100473360091806;	1.2532992478457303;	0.004466308593750003;	-0.0037778320312499974;	0.98558056640625
2017-09-15 11:52:10:903;	-0.022959508499377175;	-0.07352695127690662;	1.25590254138419;	0.0037338867187500027;	-0.0049985351562499974;	1.00193798828125
2017-09-15 11:52:11:931;	-0.013419771078151578;	-0.04231311469209019;	1.2824895181534137;	0.0030014648437500027;	0.0011049804687500026;	0.99949658203125
2017-09-15 11:52:12:958;	-0.016451232379995007;	-0.06568765949449483;	1.2922662867687924;	0.0012924804687500027;	0.00037255859375000255;	0.99974072265625
2017-09-15 11:52:13:979;	-0.002889320638381129;	-0.05104473030184105;	1.300215335999557;	-0.0013930664062499973;	-0.0035336914062499974;	0.99900830078125
2017-09-15 11:52:15:005;	-0.025367773647630973;	0.0014505287724167716;	1.2891444666149372;	0.006663574218750003;	0.0015932617187500026;	0.99729931640625
2017-09-15 11:52:16:019;	0.009131933701386177;	-0.009775508754311118;	1.3053154433841634;	-0.0028579101562499973;	-0.00011572265624999745;	1.00901806640625
2017-09-15 11:52:17:046;	-0.018877552832657737;	-0.03214956771844823;	1.3213017504610822;	-0.0006606445312499973;	-0.0013364257812499974;	0.99192822265625
2017-09-15 11:52:18:101;	-0.02591502867223116;	-0.05018384464258324;	1.3418169444610775;	-0.0038344726562499973;	-0.0030454101562499974;	1.00633251953125
2017-09-15 11:52:19:106;	-0.0069150063624206;	-0.02870234064678738;	1.3790891067687647;	-0.0028579101562499973;	0.0011049804687500026;	0.99412548828125
2017-09-15 11:52:20:167;	-0.05487941555891767;	0.0043111421455410545;	1.4029938935379909;	0.0025131835937500027;	-0.0032895507812499974;	0.99192822265625
2017-09-15 11:52:21:189;	-0.05670422344840462;	-0.06004110945003974;	1.4247578476918317;	0.0005600585937500027;	-0.0062192382812499974;	1.00071728515625
2017-09-15 11:52:22:247;	-0.05514963355631988;	-0.0461374817003902;	1.4465843538456726;	0.0003159179687500027;	-0.0020688476562499974;	1.00804150390625
2017-09-15 11:52:23:304;	-0.0014634266362085358;	-0.03685303409065405;	1.458016823845668;	-0.009693847656249997;	0.0013491210937500026;	1.00462353515625
2017-09-15 11:52:24:318;	-0.05898950054729005;	-0.04382561639058724;	1.493270271230281;	0.007151855468750003;	-0.0042661132812499974;	0.99754345703125
2017-09-15 11:52:25:350;	-0.028086804234122416;	-0.04319336574057074;	1.499040885999508;	-0.0023696289062499973;	-0.0045102539062499974;	0.99998486328125
2017-09-15 11:52:26:395;	-0.03980040006627879;	-0.026760985875955476;	1.5143261161533488;	0.005442871093750003;	-0.0015805664062499974;	1.00047314453125
2017-09-15 11:52:27:452;	-0.017138405722769638;	-0.062081113098223215;	1.547870622307189;	-0.0016372070312499973;	-0.0006040039062499974;	0.99998486328125
2017-09-15 11:52:28:507;	-0.018925501289172583;	-0.04586875128410987;	1.5761069746148757;	0.0020249023437500027;	-0.0057309570312499974;	0.99021923828125
2017-09-15 11:52:29:536;	-0.024921297432105333;	-0.06815281988564938;	1.5909915893841002;	0.005687011718750003;	-0.0040219726562499974;	1.00511181640625
2017-09-15 11:52:30:558;	-0.03342636468952179;	-0.0567385511546076;	1.608887145384096;	0.004466308593750003;	-0.0032895507812499974;	0.98997509765625
2017-09-15 11:52:31:602;	0.011419423490053524;	-0.03111783794271213;	1.627377298614859;	-0.0023696289062499973;	-0.0010922851562499974;	0.99534619140625
2017-09-15 11:52:32:646;	-0.005208438928622225;	-0.07006460591156843;	1.6437954970763928;	-0.005055175781249997;	0.0025698242187500026;	1.00340283203125
2017-09-15 11:52:33:663;	-0.013604492620102457;	-0.016785088096883085;	1.6459449353840796;	-0.0016372070312499973;	0.0011049804687500026;	1.00120556640625
2017-09-15 11:52:34:679;	-0.01720481067951421;	-0.005624343741053114;	1.6748198126148433;	-0.005543457031249997;	-0.0006040039062499974;	1.00584423828125
2017-09-15 11:52:35:718;	-0.02224990160665149;	-0.004617199870922243;	1.678624952307144;	0.007884277343750003;	0.0018374023437500026;	0.99607861328125
2017-09-15 11:52:36:770;	0.012666849857258607;	-0.00037858262138743275;	1.677015458460985;	0.0022690429687500027;	0.0037905273437500026;	0.99925244140625
2017-09-15 11:52:37:784;	-0.05808379233430086;	-0.02256109821273914;	1.696075258768671;	-0.0006606445312499973;	-0.0018247070312499974;	0.99754345703125
2017-09-15 11:52:38:833;	-0.03518497966442405;	0.01757351221076686;	1.7203743350763592;	-0.0021254882812499973;	0.0015932617187500026;	1.00047314453125
2017-09-15 11:52:39:866;	-0.008059974979391335;	-0.032594593771927576;	1.7377315199994314;	-0.0011489257812499973;	0.0052553710937500026;	0.99388134765625
2017-09-15 11:52:40:874;	-0.0368059027321606;	-0.02228782177468644;	1.7441782615378867;	0.0027573242187500027;	-0.0025571289062499974;	1.00047314453125
2017-09-15 11:52:41:930;	-0.062132859137831356;	-0.039095530254456695;	1.781528613845573;	-0.0033461914062499973;	0.0008608398437500026;	0.99827587890625
2017-09-15 11:52:42:966;	-0.02968035819718505;	-0.019551531875814043;	1.798015690153259;	0.0034897460937500027;	-0.0006040039062499974;	1.00437939453125
2017-09-15 11:52:44:019;	0.014589093343550292;	-0.04251614461209284;	1.8237325583071002;	-0.004078613281249997;	0.0011049804687500026;	0.99949658203125
2017-09-15 11:52:45:030;	-0.032926297930708885;	-0.06086776573306993;	1.8380851278455543;	0.00007177734375000272;	-0.0013364257812499974;	0.99559033203125
2017-09-15 11:52:46:069;	-0.02538216713938236;	-0.05231665472355482;	1.8399873444609336;	0.0012924804687500027;	0.0030581054687500026;	1.00413525390625
2017-09-15 11:52:47:072;	-0.02102556118522156;	-0.04582961098814428;	1.861366321230159;	-0.0013930664062499973;	-0.0006040039062499974;	0.99314892578125
2017-09-15 11:52:48:120;	-0.035849217980336606;	-0.045062100622760504;	1.897098573999384;	-0.0016372070312499973;	0.0018374023437500026;	0.99876416015625
2017-09-15 11:52:49:172;	-0.020876121232636498;	-0.06553236398226665;	1.935034211383993;	-0.0016372070312499973;	0.0037905273437500026;	0.99852001953125
2017-09-15 11:52:50:204;	-0.024480061115755923;	-0.00429375781639817;	1.958901396307064;	0.0017807617187500027;	0.0018374023437500026;	0.99436962890625
2017-09-15 11:52:51:223;	-0.022691917734258014;	-0.014686041554365658;	1.9753947984609053;	0.0017807617187500027;	-0.0035336914062499974;	1.00218212890625
2017-09-15 11:52:52:266;	0.008248424390024685;	-0.05393008769190098;	2.002097567076283;	-0.00017236328124999728;	-0.0008481445312499974;	1.00437939453125
2017-09-15 11:52:53:298;	-0.04113901311107978;	-0.03542090518872817;	2.0175674669224297;	0.0008041992187500027;	-0.0023129882812499974;	1.00535595703125
2017-09-15 11:52:54:345;	-0.02507897313108751;	-0.02585603209060174;	2.0232379278455;	0.004466308593750003;	0.0011049804687500026;	0.99778759765625
2017-09-15 11:52:55:391;	-0.01661677488065921;	-0.011562865126055394;	2.0430613570762626;	-0.0018813476562499973;	0.0033022460937500026;	0.99607861328125
2017-09-15 11:52:56:422;	0.03626181448234396;	-0.02264396079548091;	2.0782522524608695;	0.0012924804687500027;	-0.0006040039062499974;	0.99412548828125
2017-09-15 11:52:57:443;	-0.04981645324980455;	0.004951966320515698;	2.106742152307014;	0.0027573242187500027;	-0.0010922851562499974;	1.00144970703125
2017-09-15 11:52:58:471;	0.007589994121364785;	-0.022774267420302412;	2.1182215363070065;	-0.0018813476562499973;	0.0030581054687500026;	0.99754345703125
2017-09-15 11:52:59:508;	-0.025940652067048285;	-0.017313022803456563;	2.1374127664608435;	0.005442871093750003;	0.0008608398437500026;	0.99559033203125
2017-09-15 11:53:00:545;	-0.044827788678794486;	-0.03799484126953382;	2.1444853812300666;	0.0022690429687500027;	-0.0006040039062499974;	0.99681103515625
2017-09-15 11:53:01:586;	-0.020778780445870053;	-0.002944297865371456;	2.17102544399929;	0.0005600585937500027;	-0.00035986328124999745;	0.99412548828125
2017-09-15 11:53:02:611;	-0.03955385855134366;	-0.007038448694602563;	2.206942366460822;	0.0020249023437500027;	0.0028139648437500026;	0.99827587890625
2017-09-15 11:53:03:632;	-0.06892206314588997;	-0.0351340142965914;	2.232759388460814;	0.006175292968750003;	-0.0045102539062499974;	1.00144970703125
2017-09-15 11:53:04:642;	0.0041866874798928795;	-0.03313957952397443;	2.2415409444608057;	-0.0038344726562499973;	-0.0020688476562499974;	0.99949658203125
2017-09-15 11:53:05:672;	-0.05079937131640558;	-0.005065250508966886;	2.2714329981531063;	-0.0021254882812499973;	-0.007928222656249997;	1.00096142578125
2017-09-15 11:53:06:689;	0.015511389976356793;	-0.018857352542419263;	2.2729815133838667;	-0.0033461914062499973;	-0.0047543945312499974;	0.99852001953125
2017-09-15 11:53:07:718;	-0.03378111239501909;	-0.048356037868782814;	2.2777662276915507;	-0.006031738281249997;	-0.0015805664062499974;	1.00560009765625
2017-09-15 11:53:08:781;	-0.043379374590058854;	-0.037457889833254085;	2.3000778650761573;	0.0015366210937500027;	0.0018374023437500026;	0.99607861328125
2017-09-15 11:53:09:807;	-0.04460413913865899;	-0.029740935535562972;	2.3318884798453814;	-0.005055175781249997;	-0.0030454101562499974;	1.00779736328125
2017-09-15 11:53:10:853;	-0.0014386736907178554;	-0.032784325920136026;	2.336272578768449;	-0.0013930664062499973;	0.0033022460937500026;	0.98851025390625
2017-09-15 11:53:11:882;	-0.046774980805280246;	-0.00009113108862455858;	2.342112071383826;	0.0017807617187500027;	-0.0010922851562499974;	1.00364697265625
2017-09-15 11:53:12:905;	-0.055199525877350566;	-0.0448467133933662;	2.3559795096915117;	0.0037338867187500027;	-0.0025571289062499974;	0.99510205078125
2017-09-15 11:53:13:922;	-0.04898145088247125;	-0.012459384055189666;	2.3699940158453496;	0.0005600585937500027;	-0.0040219726562499974;	1.00242626953125
2017-09-15 11:53:14:933;	-0.009747023291949097;	-0.050503664627773434;	2.373730277691498;	0.006175292968750003;	0.0011049804687500026;	1.00389111328125
2017-09-15 11:53:15:987;	0.007104483768815265;	0.012062985304420223;	2.4008180236914916;	0.0010483398437500027;	0.00012841796875000255;	0.99363720703125
2017-09-15 11:53:17:035;	-0.028394580631726174;	-0.038973529144110515;	2.423067109076099;	0.00007177734375000272;	-0.0023129882812499974;	0.99827587890625
2017-09-15 11:53:18:042;	-0.05481164204573534;	-0.017440763793656024;	2.4396450270760908;	0.0020249023437500027;	-0.0035336914062499974;	0.99583447265625
2017-09-15 11:53:19:062;	-0.022908284692605856;	-0.04051967164709748;	2.4696904744606973;	0.0012924804687500027;	-0.0015805664062499974;	0.99046337890625
2017-09-15 11:53:20:113;	-0.012048032453901349;	-0.03496846947102444;	2.4746285824606913;	-0.0013930664062499973;	-0.0023129882812499974;	1.00315869140625
2017-09-15 11:53:21:149;	-0.016978186198494987;	-0.05711476807890621;	2.4951374506145303;	-0.0033461914062499973;	0.0008608398437500026;	0.98997509765625
2017-09-15 11:53:22:181;	-0.03963392078785806;	-0.07171168061184127;	2.5201595676914437;	0.0030014648437500027;	-0.008172363281249997;	0.99998486328125
2017-09-15 11:53:23:192;	-0.016143706550204043;	0.004032631829312267;	2.55806392907605;	-0.0018813476562499973;	-0.00035986328124999745;	1.00169384765625
2017-09-15 11:53:24:209;	-0.03123064410376681;	0.035123792652539176;	2.5888573673837354;	0.005198730468750003;	-0.0062192382812499974;	1.00071728515625
2017-09-15 11:53:25:244;	-0.02915397776848231;	0.012816496352193285;	2.611053212922188;	0.0012924804687500027;	-0.0025571289062499974;	0.99852001953125
2017-09-15 11:53:26:296;	0.012935581102717668;	-0.03540437561632258;	2.623333827691408;	-0.005787597656249997;	0.0015932617187500026;	1.00242626953125
2017-09-15 11:53:27:346;	-0.018256383249229374;	-0.039671964705529694;	2.647939691383705;	-0.0006606445312499973;	-0.0047543945312499974;	0.99900830078125
2017-09-15 11:53:28:376;	-0.03324123281637315;	0.0014515469064847945;	2.6765453830759998;	0.0020249023437500027;	-0.0037778320312499974;	0.99729931640625
2017-09-15 11:53:29:392;	-0.038905987240866594;	-0.014122801703519938;	2.692506739999069;	-0.0021254882812499973;	0.0054995117187500026;	0.99827587890625
2017-09-15 11:53:30:415;	-0.061473823458499;	-0.00817982217998093;	2.7306270470759815;	0.003978027343750003;	-0.0049985351562499974;	0.99949658203125
2017-09-15 11:53:31:438;	0.002349769853784529;	0.04949430814425482;	2.738685562306739;	-0.0028579101562499973;	0.0011049804687500026;	1.00682080078125
2017-09-15 11:53:32:449;	-0.04173810957240574;	-0.07807335635670624;	2.746143154460575;	0.0032456054687500027;	-0.0010922851562499974;	0.99852001953125
2017-09-15 11:53:33:476;	-0.04574505785989369;	-0.0756122141114587;	2.7872680769221008;	0.0017807617187500027;	0.0015932617187500026;	1.00364697265625
2017-09-15 11:53:34:502;	-0.03962550776214076;	-0.025961272679235863;	2.8176608998451664;	-0.0021254882812499973;	0.0006166992187500026;	1.00169384765625
2017-09-15 11:53:35:531;	-0.010134378941520368;	-0.01728330353703695;	2.813106356306694;	0.0034897460937500027;	-0.0020688476562499974;	0.99656689453125
2017-09-15 11:53:36:565;	-0.014145968255918342;	-0.013787876124975569;	2.843514817229761;	-0.0004165039062499973;	0.00037255859375000255;	0.99925244140625
2017-09-15 11:53:37:605;	-0.044718145362462144;	-0.018164395307287463;	2.8710188166143658;	0.0003159179687500027;	0.0011049804687500026;	1.00218212890625
2017-09-15 11:53:38:622;	-0.006012736799288645;	-0.053235389581396175;	2.8803793318451234;	0.0025131835937500027;	-0.0018247070312499974;	0.99876416015625
2017-09-15 11:53:39:630;	-0.024343456769909465;	-0.03371817782796993;	2.918659358460497;	0.0008041992187500027;	0.0037905273437500026;	1.00096142578125
2017-09-15 11:53:40:645;	-0.0016994732670000292;	-0.05223173464516124;	2.948435620306643;	0.0005600585937500027;	0.0054995117187500026;	1.00267041015625
2017-09-15 11:53:41:682;	-0.020213931670413368;	-0.0479030110662062;	2.98466864230663;	0.0003159179687500027;	0.0006166992187500026;	0.99705517578125
2017-09-15 11:53:42:711;	-0.032494493477848246;	-0.06991337570312978;	3.012072487845082;	0.0010483398437500027;	0.0033022460937500026;	1.00340283203125
2017-09-15 11:53:43:722;	-0.018029132876652948;	-0.024927329374052325;	3.0300305958450724;	0.0012924804687500027;	0.0011049804687500026;	1.00608837890625
2017-09-15 11:53:44:728;	-0.026039418543455612;	-0.04170714855983085;	3.057819418768136;	0.007151855468750003;	-0.0047543945312499974;	0.99729931640625
2017-09-15 11:53:45:731;	-0.04281664769630885;	-0.055602579343883546;	3.0864846761527436;	0.0010483398437500027;	-0.0013364257812499974;	1.00144970703125
2017-09-15 11:53:46:758;	-0.013291935967134919;	-0.050333587236629306;	3.1045898519988846;	0.0012924804687500027;	0.0008608398437500026;	1.00291455078125
2017-09-15 11:53:47:791;	-0.02932502279956358;	-0.03566342696070483;	3.135182982614257;	0.007151855468750003;	0.0018374023437500026;	0.99290478515625
2017-09-15 11:53:48:794;	-0.006438178792174959;	-0.03907972126829229;	3.1687650906142437;	-0.0038344726562499973;	0.0028139648437500026;	1.00267041015625
2017-09-15 11:53:49:849;	-0.01564828309267784;	-0.04330353379978172;	3.185198927075772;	0.0027573242187500027;	-0.0020688476562499974;	1.00584423828125
2017-09-15 11:53:50:861;	-0.050221521731689464;	-0.05424139332452281;	3.1830104739988356;	0.0022690429687500027;	-0.0023129882812499974;	0.99436962890625
2017-09-15 11:53:51:883;	-0.038719498545518975;	-0.09264460059508477;	3.2104143195372847;	0.0022690429687500027;	-0.0015805664062499974;	1.00047314453125
2017-09-15 11:53:52:902;	-0.04736276696233852;	-0.06138233458880909;	3.24350198415266;	0.004466308593750003;	-0.00011572265624999745;	0.99314892578125
2017-09-15 11:53:53:936;	-0.035442949441014227;	-0.06295438810262233;	3.2837411599988;	0.004954589843750003;	0.0025698242187500026;	0.99656689453125
2017-09-15 11:53:54:969;	-0.056777825624606024;	-0.027359064720333087;	3.311930598306478;	0.0032456054687500027;	0.0006166992187500026;	1.00120556640625
2017-09-15 11:53:55:999;	-0.020485024368424747;	-0.024537597318974324;	3.372870344306465;	-0.0004165039062499973;	0.0008608398437500026;	0.99607861328125
2017-09-15 11:53:57:018;	-0.04781610405352297;	-0.040213054747831045;	3.4094727056910688;	0.0025131835937500027;	-0.0047543945312499974;	0.99852001953125
2017-09-15 11:53:58:031;	0.006236789581158794;	-0.03894797593243524;	3.4440719901525925;	0.0003159179687500027;	0.0011049804687500026;	1.00730908203125
2017-09-15 11:53:59:081;	-0.059093849455950184;	-0.012708169273059544;	3.464765527998732;	0.0012924804687500027;	-0.0045102539062499974;	1.01145947265625
2017-09-15 11:54:00:118;	-0.054783882124136304;	-0.07349877059608605;	3.503818495691024;	0.0017807617187500027;	-0.0028012695312499974;	1.00730908203125
2017-09-15 11:54:01:144;	0.006865352390302544;	0.001971427434693242;	3.5470310109217804;	0.0010483398437500027;	-0.0020688476562499974;	1.00730908203125
2017-09-15 11:54:02:184;	-0.0250191751249125;	0.018841713368401854;	3.5855519333833064;	0.0005600585937500027;	0.0059877929687500026;	0.99852001953125
2017-09-15 11:54:03:223;	-0.0640165663088007;	0.012348750790497647;	3.623556448614062;	-0.004078613281249997;	-0.0006040039062499974;	0.99168408203125
2017-09-15 11:54:04:281;	-0.05533162553096158;	-0.054225234525648966;	3.6465848009217403;	0.0022690429687500027;	-0.0049985351562499974;	0.99534619140625
2017-09-15 11:54:05:335;	-0.01634374565498861;	-0.017237166387828035;	3.663478818460189;	-0.0016372070312499973;	-0.0023129882812499974;	1.00291455078125
2017-09-15 11:54:06:338;	-0.00951497394697444;	-0.039415240540511605;	3.6999653879986383;	0.0017807617187500027;	-0.0010922851562499974;	1.00315869140625
2017-09-15 11:54:07:359;	-0.00883097792473782;	-0.030907431381401528;	3.7457130253832394;	0.0010483398437500027;	-0.0015805664062499974;	0.99681103515625
2017-09-15 11:54:08:372;	-0.023581279156471256;	-0.03664266842769283;	3.771968264613996;	0.0010483398437500027;	-0.0032895507812499974;	1.00291455078125
2017-09-15 11:54:09:384;	-0.053583355630649546;	-0.04004115646022327;	3.823878526460138;	-0.0031020507812499973;	0.0015932617187500026;	1.00413525390625
2017-09-15 11:54:10:389;	-0.043186476821196654;	-0.061032037845588125;	3.8439242272293583;	0.004466308593750003;	0.0011049804687500026;	1.00218212890625
2017-09-15 11:54:11:409;	-0.0028800913712701505;	0.0028746035324117274;	3.874570597690883;	0.0017807617187500027;	0.0015932617187500026;	0.99559033203125
2017-09-15 11:54:12:440;	-0.0490832978783848;	-0.03838702110951936;	3.899123221537024;	-0.0018813476562499973;	0.0057436523437500026;	1.00315869140625
2017-09-15 11:54:13:453;	-0.04536660695494038;	-0.02034923479267152;	3.916896659844705;	-0.0028579101562499973;	-0.0010922851562499974;	0.99949658203125
2017-09-15 11:54:14:479;	-0.049163964075824004;	-0.03762114931980842;	3.9393929669216137;	-0.004322753906249997;	-0.00011572265624999745;	0.99412548828125
2017-09-15 11:54:15:486;	-0.029302360770138203;	-0.02030404677538182;	3.982542930152369;	0.004954589843750003;	-0.0020688476562499974;	1.00169384765625
2017-09-15 11:54:16:523;	-0.05867906924056332;	-0.03961581360973482;	4.01148668522929;	-0.005055175781249997;	-0.0020688476562499974;	1.00242626953125
2017-09-15 11:54:17:530;	-0.032191905838063174;	-0.04005382616826091;	4.041378738921599;	0.0012924804687500027;	0.0030581054687500026;	1.00560009765625
2017-09-15 11:54:18:567;	-0.038307774536950834;	0.004465583376256238;	4.083505199844677;	-0.0013930664062499973;	0.0074526367187500026;	0.99559033203125
2017-09-15 11:54:19:605;	-0.04069954320299109;	-0.06908748674452435;	4.111024837229296;	-0.0006606445312499973;	-0.0035336914062499974;	1.00169384765625
2017-09-15 11:54:20:641;	-0.022433418337704743;	-0.06934136381178914;	4.142234528921605;	0.007640136718750003;	-0.0025571289062499974;	0.99436962890625
2017-09-15 11:54:21:659;	-0.04424981495829403;	-0.019062355145244955;	4.177835351844683;	-0.0028579101562499973;	-0.0025571289062499974;	0.98997509765625
